ID,temperature,humidite,force_moyenne_du_vecteur_de_vent,force_du_vecteur_de_vent_max,pluie_intensite_max,date,quartier,sismicite,concentration_gaz,pluie_totale,catastrophe
2048,20.8,48.1,10.4,17.8,0.0,2171-03-26,2,0.48,111.59,868.99,2
2049,20.8,48.1,10.4,17.8,0.0,2171-03-26,5,0.36,120.47,126.7,0
2050,22.9,61.3,3.5,8.4,0.1,2170-04-26,1,0.55,199.33,110.94,0
2051,22.9,61.3,3.5,8.4,0.1,2170-04-26,3,0.73,278.23,85.51,3
2052,22.9,61.3,3.5,8.4,0.1,2170-04-26,4,0.78,175.42,12.12,0
2053,22.9,61.3,3.5,8.4,0.1,2170-04-26,2,0.56,112.57,134.12,0
2054,22.9,61.3,3.5,8.4,0.1,2170-04-26,5,0.56,137.31,182.49,0
2055,28.3,39.1,5.1,9.2,0.0,2171-04-26,1,0.69,277.97,481.66,0
2056,28.3,39.1,5.1,9.2,0.0,2171-04-26,3,0.92,210.98,505.4,3
2057,28.3,39.1,5.1,9.2,0.0,2171-04-26,4,0.52,212.59,439.66,0
2058,28.3,39.1,5.1,9.2,0.0,2171-04-26,2,0.42,121.9,435.81,0
2059,28.3,39.1,5.1,9.2,0.0,2171-04-26,5,0.58,164.09,948.59,0
2060,23.2,54.9,3.7,6.7,0.0,2170-05-26,1,0.78,250.14,130.25,1
2061,23.2,54.9,3.7,6.7,0.0,2170-05-26,3,0.65,171.92,971.78,2
2062,23.2,54.9,3.7,6.7,0.0,2170-05-26,4,0.65,163.79,193.34,0
2063,23.2,54.9,3.7,6.7,0.0,2170-05-26,2,0.55,149.86,514.37,0
2064,23.2,54.9,3.7,6.7,0.0,2170-05-26,5,0.59,177.66,0.69,0
2065,19.4,55.6,5.7,10.3,0.0,2171-05-26,1,0.7,247.26,80.91,0
2066,19.4,55.6,5.7,10.3,0.0,2171-05-26,3,0.83,285.64,424.58,0
2067,19.4,55.6,5.7,10.3,0.0,2171-05-26,4,0.59,228.54,156.67,0
2068,19.4,55.6,5.7,10.3,0.0,2171-05-26,2,0.33,150.72,524.2,2
2069,19.4,55.6,5.7,10.3,0.0,2171-05-26,5,0.57,159.81,979.58,0
2070,36.5,45.6,5.2,13.1,0.0,2170-06-26,1,0.66,221.99,153.62,1
2071,36.5,45.6,5.2,13.1,0.0,2170-06-26,3,0.67,184.73,805.53,2
2072,36.5,45.6,5.2,13.1,0.0,2170-06-26,4,0.84,233.07,453.1,1
2073,36.5,45.6,5.2,13.1,0.0,2170-06-26,2,0.58,124.92,450.29,0
2074,36.5,45.6,5.2,13.1,0.0,2170-06-26,5,0.68,173.79,108.08,0
2075,31.7,52.6,4.4,11.2,0.0,2171-06-26,1,0.52,282.8,428.02,0
2076,31.7,52.6,4.4,11.2,0.0,2171-06-26,3,0.98,223.83,209.3,0
2077,31.7,52.6,4.4,11.2,0.0,2171-06-26,4,0.84,153.44,202.03,0
2078,31.7,52.6,4.4,11.2,0.0,2171-06-26,2,0.31,130.48,780.0,2
2079,31.7,52.6,4.4,11.2,0.0,2171-06-26,5,0.47,161.9,371.01,0
2080,35.8,52.5,3.7,9.2,0.0,2170-07-26,1,0.5,288.56,681.01,0
2081,35.8,52.5,3.7,9.2,0.0,2170-07-26,3,0.72,186.36,787.43,2
2082,35.8,52.5,3.7,9.2,0.0,2170-07-26,4,0.69,281.99,752.43,1
2083,35.8,52.5,3.7,9.2,0.0,2170-07-26,2,0.42,144.16,936.55,2
2084,35.8,52.5,3.7,9.2,0.0,2170-07-26,5,0.51,104.21,939.86,0
2085,35.3,42.0,6.9,15.4,0.0,2171-07-26,1,0.83,202.64,782.23,0
2086,35.3,42.0,6.9,15.4,0.0,2171-07-26,3,0.58,167.6,971.72,2
2087,35.3,42.0,6.9,15.4,0.0,2171-07-26,4,0.96,173.15,691.24,0
2088,35.3,42.0,6.9,15.4,0.0,2171-07-26,2,0.65,167.81,91.84,2
2089,35.3,42.0,6.9,15.4,0.0,2171-07-26,5,0.59,137.03,199.7,0
2090,39.2,31.9,6.4,15.3,0.0,2171-08-26,1,0.99,179.57,544.56,0
2091,39.2,31.9,6.4,15.3,0.0,2171-08-26,3,0.98,187.57,785.16,2
2092,39.2,31.9,6.4,15.3,0.0,2171-08-26,4,0.59,205.89,24.51,0
2093,39.2,31.9,6.4,15.3,0.0,2171-08-26,2,0.36,145.84,390.6,0
2094,39.2,31.9,6.4,15.3,0.0,2171-08-26,5,0.66,122.59,569.34,2
2095,31.4,50.8,1.8,2.3,0.0,2170-09-26,1,0.57,178.78,244.56,0
2096,31.4,50.8,1.8,2.3,0.0,2170-09-26,3,0.66,256.86,875.63,3
2097,31.4,50.8,1.8,2.3,0.0,2170-09-26,4,0.69,199.7,695.68,0
2098,31.4,50.8,1.8,2.3,0.0,2170-09-26,2,0.45,166.92,360.18,2
2099,31.4,50.8,1.8,2.3,0.0,2170-09-26,5,0.54,171.8,895.77,2
2100,31.0,47.8,9.3,20.4,0.0,2171-09-26,1,0.52,202.95,635.1,0
2101,31.0,47.8,9.3,20.4,0.0,2171-09-26,3,0.87,214.21,728.77,1
2102,31.0,47.8,9.3,20.4,0.0,2171-09-26,4,0.65,213.23,289.94,1
2103,31.0,47.8,9.3,20.4,0.0,2171-09-26,2,0.53,151.54,846.69,2
2104,31.0,47.8,9.3,20.4,0.0,2171-09-26,5,0.53,147.65,771.02,2
2105,18.4,84.7,7.6,10.3,0.1,2170-01-27,1,0.96,292.57,748.81,0
2106,18.4,84.7,7.6,10.3,0.1,2170-01-27,3,0.51,294.59,744.18,2
2107,18.4,84.7,7.6,10.3,0.1,2170-01-27,4,0.99,231.41,613.57,1
2108,18.4,84.7,7.6,10.3,0.1,2170-01-27,2,0.38,177.67,420.55,0
2109,18.4,84.7,7.6,10.3,0.1,2170-01-27,5,0.34,159.56,38.86,2
2110,10.1,77.1,3.9,6.0,0.0,2171-01-27,1,0.83,220.79,204.17,0
2111,10.1,77.1,3.9,6.0,0.0,2171-01-27,3,0.6,286.61,244.41,2
2112,10.1,77.1,3.9,6.0,0.0,2171-01-27,4,0.81,290.92,30.14,1
2113,10.1,77.1,3.9,6.0,0.0,2171-01-27,2,0.6,118.74,805.09,2
2114,10.1,77.1,3.9,6.0,0.0,2171-01-27,5,0.3,118.6,991.62,2
2115,21.4,58.9,3.5,3.7,0.0,2170-10-27,1,0.94,202.46,85.32,1
2116,21.4,58.9,3.5,3.7,0.0,2170-10-27,3,0.66,234.54,146.17,3
2117,21.4,58.9,3.5,3.7,0.0,2170-10-27,4,0.91,249.47,519.51,0
2118,21.4,58.9,3.5,3.7,0.0,2170-10-27,2,0.37,155.91,249.31,0
2119,21.4,58.9,3.5,3.7,0.0,2170-10-27,5,0.56,114.2,740.1,2
2120,26.8,72.0,5.5,17.7,0.0,2171-10-27,1,0.9,220.66,763.2,0
2121,26.8,72.0,5.5,17.7,0.0,2171-10-27,3,0.7,198.94,697.07,2
2122,26.8,72.0,5.5,17.7,0.0,2171-10-27,4,0.71,257.42,542.22,1
2123,26.8,72.0,5.5,17.7,0.0,2171-10-27,2,0.36,169.41,593.02,2
2124,26.8,72.0,5.5,17.7,0.0,2171-10-27,5,0.34,191.97,164.9,2
2125,13.7,75.0,14.1,21.5,0.0,2170-11-27,1,0.54,267.77,526.41,0
2126,13.7,75.0,14.1,21.5,0.0,2170-11-27,3,0.71,173.36,568.98,0
2127,13.7,75.0,14.1,21.5,0.0,2170-11-27,4,0.85,187.3,205.98,0
2128,13.7,75.0,14.1,21.5,0.0,2170-11-27,2,0.34,108.98,296.93,2
2129,13.7,75.0,14.1,21.5,0.0,2170-11-27,5,0.44,185.82,861.6,0
2130,12.3,68.9,4.7,11.4,0.0,2171-11-27,1,0.95,172.4,518.96,0
2131,12.3,68.9,4.7,11.4,0.0,2171-11-27,3,0.53,259.63,181.61,0
2132,12.3,68.9,4.7,11.4,0.0,2171-11-27,4,0.94,239.0,642.77,1
2133,12.3,68.9,4.7,11.4,0.0,2171-11-27,2,0.44,122.29,578.84,2
2134,12.3,68.9,4.7,11.4,0.0,2171-11-27,5,0.61,194.24,669.58,2
2135,19.8,70.2,5.7,10.3,0.0,2170-12-27,1,0.61,239.53,699.24,0
2136,19.8,70.2,5.7,10.3,0.0,2170-12-27,3,0.57,240.33,37.78,0
2137,19.8,70.2,5.7,10.3,0.0,2170-12-27,4,0.88,267.19,454.82,1
2138,19.8,70.2,5.7,10.3,0.0,2170-12-27,2,0.31,148.83,734.51,0
2139,19.8,70.2,5.7,10.3,0.0,2170-12-27,5,0.41,167.72,62.05,2
2140,20.9,71.6,2.4,0.0,0.0,2171-12-27,1,0.74,258.42,31.28,1
2141,20.9,71.6,2.4,0.0,0.0,2171-12-27,3,0.81,212.32,670.11,3
2142,20.9,71.6,2.4,0.0,0.0,2171-12-27,4,0.66,188.38,398.56,0
2143,20.9,71.6,2.4,0.0,0.0,2171-12-27,2,0.37,111.58,716.13,2
2144,20.9,71.6,2.4,0.0,0.0,2171-12-27,5,0.49,183.64,249.93,2
2145,15.4,63.4,5.0,9.7,0.0,2170-02-27,1,0.81,200.0,382.77,0
2146,15.4,63.4,5.0,9.7,0.0,2170-02-27,3,0.75,252.83,508.24,3
2147,15.4,63.4,5.0,9.7,0.0,2170-02-27,4,0.82,161.27,685.27,0
2148,15.4,63.4,5.0,9.7,0.0,2170-02-27,2,0.62,176.96,969.35,2
2149,15.4,63.4,5.0,9.7,0.0,2170-02-27,5,0.44,148.54,60.44,0
2150,17.7,60.6,3.5,5.6,0.0,2171-02-27,1,0.54,180.65,331.91,0
2151,17.7,60.6,3.5,5.6,0.0,2171-02-27,3,0.66,228.24,923.6,3
2152,17.7,60.6,3.5,5.6,0.0,2171-02-27,4,0.83,173.37,233.87,0
2153,17.7,60.6,3.5,5.6,0.0,2171-02-27,2,0.48,136.34,908.86,2
2154,17.7,60.6,3.5,5.6,0.0,2171-02-27,5,0.49,171.73,82.5,2
2155,17.9,49.1,4.5,8.3,0.0,2170-03-27,1,0.53,235.06,2.27,0
2156,17.9,49.1,4.5,8.3,0.0,2170-03-27,3,0.72,284.69,690.41,3
2157,17.9,49.1,4.5,8.3,0.0,2170-03-27,4,0.94,215.31,682.18,1
2158,17.9,49.1,4.5,8.3,0.0,2170-03-27,2,0.48,153.27,934.88,2
2159,17.9,49.1,4.5,8.3,0.0,2170-03-27,5,0.41,127.91,17.41,2
2160,17.7,36.1,8.8,15.0,0.0,2171-03-27,1,0.85,282.09,747.59,1
2161,17.7,36.1,8.8,15.0,0.0,2171-03-27,3,0.61,170.57,548.1,0
2162,17.7,36.1,8.8,15.0,0.0,2171-03-27,4,0.94,168.95,466.52,0
2163,17.7,36.1,8.8,15.0,0.0,2171-03-27,2,0.57,124.63,64.12,2
2164,17.7,36.1,8.8,15.0,0.0,2171-03-27,5,0.45,192.0,633.38,0
2165,21.2,71.0,3.3,3.3,0.0,2170-04-27,1,0.95,187.91,210.66,0
2166,21.2,71.0,3.3,3.3,0.0,2170-04-27,3,0.89,172.29,758.62,2
2167,21.2,71.0,3.3,3.3,0.0,2170-04-27,4,0.83,263.2,134.89,1
2168,21.2,71.0,3.3,3.3,0.0,2170-04-27,2,0.49,126.33,574.87,2
2169,21.2,71.0,3.3,3.3,0.0,2170-04-27,5,0.45,126.01,22.59,2
2170,23.6,51.3,3.9,9.7,0.0,2171-04-27,1,0.57,274.31,388.96,0
2171,23.6,51.3,3.9,9.7,0.0,2171-04-27,3,0.59,235.09,516.06,2
2172,23.6,51.3,3.9,9.7,0.0,2171-04-27,4,0.53,213.47,209.35,0
2173,23.6,51.3,3.9,9.7,0.0,2171-04-27,2,0.47,142.36,401.95,2
2174,23.6,51.3,3.9,9.7,0.0,2171-04-27,5,0.42,103.13,955.89,2
2175,25.8,51.8,3.8,8.1,0.0,2170-05-27,1,0.69,202.42,630.13,0
2176,25.8,51.8,3.8,8.1,0.0,2170-05-27,3,0.69,152.31,55.61,2
2177,25.8,51.8,3.8,8.1,0.0,2170-05-27,4,0.54,226.89,106.18,0
2178,25.8,51.8,3.8,8.1,0.0,2170-05-27,2,0.64,197.63,4.47,2
2179,25.8,51.8,3.8,8.1,0.0,2170-05-27,5,0.49,147.28,368.95,2
2180,23.0,60.0,7.5,11.6,0.0,2171-05-27,1,0.78,264.72,590.9,1
2181,23.0,60.0,7.5,11.6,0.0,2171-05-27,3,0.72,176.48,828.47,2
2182,23.0,60.0,7.5,11.6,0.0,2171-05-27,4,0.79,252.74,294.41,1
2183,23.0,60.0,7.5,11.6,0.0,2171-05-27,2,0.56,118.25,402.93,2
2184,23.0,60.0,7.5,11.6,0.0,2171-05-27,5,0.59,105.52,447.72,2
2185,31.8,65.3,3.2,7.1,0.1,2170-06-27,1,0.87,163.55,430.94,0
2186,31.8,65.3,3.2,7.1,0.1,2170-06-27,3,0.73,293.13,734.3,3
2187,31.8,65.3,3.2,7.1,0.1,2170-06-27,4,0.61,214.63,300.8,1
2188,31.8,65.3,3.2,7.1,0.1,2170-06-27,2,0.6,154.23,58.41,2
2189,31.8,65.3,3.2,7.1,0.1,2170-06-27,5,0.6,178.29,482.31,2
2190,27.3,54.4,3.8,7.8,0.0,2171-06-27,1,0.9,212.44,472.51,1
2191,27.3,54.4,3.8,7.8,0.0,2171-06-27,3,0.65,250.36,673.86,3
2192,27.3,54.4,3.8,7.8,0.0,2171-06-27,4,0.96,234.53,783.85,0
2193,27.3,54.4,3.8,7.8,0.0,2171-06-27,2,0.5,177.17,804.16,2
2194,27.3,54.4,3.8,7.8,0.0,2171-06-27,5,0.56,191.9,307.32,2
2195,34.8,43.2,3.0,8.7,0.1,2170-07-27,1,0.67,174.52,388.63,0
2196,34.8,43.2,3.0,8.7,0.1,2170-07-27,3,0.93,187.32,412.9,2
2197,34.8,43.2,3.0,8.7,0.1,2170-07-27,4,0.57,237.13,113.75,0
2198,34.8,43.2,3.0,8.7,0.1,2170-07-27,2,0.59,125.69,140.62,2
2199,34.8,43.2,3.0,8.7,0.1,2170-07-27,5,0.39,152.92,579.56,2
2200,32.6,34.8,3.5,9.3,0.0,2171-07-27,1,0.9,283.45,715.31,1
2201,32.6,34.8,3.5,9.3,0.0,2171-07-27,3,0.94,179.61,631.36,2
2202,32.6,34.8,3.5,9.3,0.0,2171-07-27,4,0.54,162.93,760.65,0
2203,32.6,34.8,3.5,9.3,0.0,2171-07-27,2,0.66,166.62,384.37,2
2204,32.6,34.8,3.5,9.3,0.0,2171-07-27,5,0.47,143.37,193.63,2
2205,37.8,37.7,3.9,9.1,0.0,2171-08-27,1,0.7,169.05,679.36,0
2206,37.8,37.7,3.9,9.1,0.0,2171-08-27,3,0.66,261.64,548.38,3
2207,37.8,37.7,3.9,9.1,0.0,2171-08-27,4,0.84,151.45,326.21,0
2208,37.8,37.7,3.9,9.1,0.0,2171-08-27,2,0.4,176.45,42.97,2
2209,37.8,37.7,3.9,9.1,0.0,2171-08-27,5,0.34,147.5,656.61,2
2210,33.4,47.3,4.2,10.7,0.0,2170-09-27,1,0.78,153.01,127.44,0
2211,33.4,47.3,4.2,10.7,0.0,2170-09-27,3,0.67,266.67,419.58,0
2212,33.4,47.3,4.2,10.7,0.0,2170-09-27,4,0.94,281.72,580.0,0
2213,33.4,47.3,4.2,10.7,0.0,2170-09-27,2,0.32,149.99,679.59,2
2214,33.4,47.3,4.2,10.7,0.0,2170-09-27,5,0.34,182.5,697.64,2
2215,26.4,55.6,10.9,21.3,0.0,2171-09-27,1,0.96,281.9,674.59,1
2216,26.4,55.6,10.9,21.3,0.0,2171-09-27,3,0.69,214.23,944.2,3
2217,26.4,55.6,10.9,21.3,0.0,2171-09-27,4,0.9,239.13,101.5,0
2218,26.4,55.6,10.9,21.3,0.0,2171-09-27,2,0.58,107.18,509.47,2
2219,26.4,55.6,10.9,21.3,0.0,2171-09-27,5,0.6,151.35,374.19,2
2220,15.2,72.1,3.6,4.1,0.0,2170-01-28,1,0.98,168.77,691.89,0
2221,15.2,72.1,3.6,4.1,0.0,2170-01-28,3,0.79,168.24,91.68,2
2222,15.2,72.1,3.6,4.1,0.0,2170-01-28,4,0.8,194.29,232.67,0
2223,15.2,72.1,3.6,4.1,0.0,2170-01-28,2,0.69,129.18,459.26,2
2224,15.2,72.1,3.6,4.1,0.0,2170-01-28,5,0.61,100.78,292.78,0
2225,23.2,57.7,6.7,21.1,0.0,2170-10-28,1,0.6,299.5,475.75,0
2226,23.2,57.7,6.7,21.1,0.0,2170-10-28,3,0.63,176.67,198.64,2
2227,23.2,57.7,6.7,21.1,0.0,2170-10-28,4,0.78,251.41,578.8,1
2228,23.2,57.7,6.7,21.1,0.0,2170-10-28,2,0.3,102.11,738.72,2
2229,23.2,57.7,6.7,21.1,0.0,2170-10-28,5,0.66,171.03,837.25,0
2230,29.4,64.5,5.6,18.7,0.0,2171-10-28,1,0.53,257.27,14.15,0
2231,29.4,64.5,5.6,18.7,0.0,2171-10-28,3,0.82,247.64,152.44,3
2232,29.4,64.5,5.6,18.7,0.0,2171-10-28,4,0.97,264.91,321.88,0
2233,29.4,64.5,5.6,18.7,0.0,2171-10-28,2,0.37,161.75,316.5,2
2234,29.4,64.5,5.6,18.7,0.0,2171-10-28,5,0.41,147.4,104.86,2
2235,13.6,58.4,13.9,24.6,0.0,2170-11-28,1,0.6,181.49,469.28,0
2236,13.6,58.4,13.9,24.6,0.0,2170-11-28,3,0.52,248.13,66.78,0
2237,13.6,58.4,13.9,24.6,0.0,2170-11-28,4,0.65,178.56,361.27,0
2238,13.6,58.4,13.9,24.6,0.0,2170-11-28,2,0.3,183.45,114.84,2
2239,13.6,58.4,13.9,24.6,0.0,2170-11-28,5,0.31,120.87,791.35,2
2240,14.0,62.0,9.5,17.2,0.0,2171-11-28,1,0.57,168.88,10.02,0
2241,14.0,62.0,9.5,17.2,0.0,2171-11-28,3,0.53,195.25,64.17,0
2242,14.0,62.0,9.5,17.2,0.0,2171-11-28,4,0.86,224.07,441.35,1
2243,14.0,62.0,9.5,17.2,0.0,2171-11-28,2,0.43,148.2,377.1,2
2244,14.0,62.0,9.5,17.2,0.0,2171-11-28,5,0.66,195.7,663.69,2
2245,16.3,78.7,11.9,17.7,0.1,2170-12-28,1,0.66,263.67,350.63,1
2246,16.3,78.7,11.9,17.7,0.1,2170-12-28,3,0.82,266.9,379.72,3
2247,16.3,78.7,11.9,17.7,0.1,2170-12-28,4,0.76,264.61,751.18,0
2248,16.3,78.7,11.9,17.7,0.1,2170-12-28,2,0.43,176.56,78.55,2
2249,16.3,78.7,11.9,17.7,0.1,2170-12-28,5,0.42,106.59,93.69,2
2250,18.2,68.6,4.6,11.0,0.0,2171-12-28,1,0.63,284.12,163.41,1
2251,18.2,68.6,4.6,11.0,0.0,2171-12-28,3,0.96,184.68,850.34,0
2252,18.2,68.6,4.6,11.0,0.0,2171-12-28,4,0.64,202.68,446.11,1
2253,18.2,68.6,4.6,11.0,0.0,2171-12-28,2,0.47,146.94,751.64,2
2254,18.2,68.6,4.6,11.0,0.0,2171-12-28,5,0.56,142.09,978.49,2
2255,-1.7,34.2,9.5,18.6,0.0,2170-02-28,1,0.57,218.54,24.19,0
2256,-1.7,34.2,9.5,18.6,0.0,2170-02-28,3,0.93,250.87,970.21,1
2257,-1.7,34.2,9.5,18.6,0.0,2170-02-28,4,0.77,243.38,703.01,1
2258,-1.7,34.2,9.5,18.6,0.0,2170-02-28,2,0.65,153.88,786.03,0
2259,-1.7,34.2,9.5,18.6,0.0,2170-02-28,5,0.66,113.01,320.43,2
2260,18.1,58.2,3.8,5.9,0.0,2171-02-28,1,0.6,246.86,291.85,0
2261,18.1,58.2,3.8,5.9,0.0,2171-02-28,3,0.74,292.91,458.63,3
2262,18.1,58.2,3.8,5.9,0.0,2171-02-28,4,0.89,241.48,174.6,1
2263,18.1,58.2,3.8,5.9,0.0,2171-02-28,2,0.55,128.77,420.01,0
2264,18.1,58.2,3.8,5.9,0.0,2171-02-28,5,0.7,148.5,997.31,0
2265,18.2,48.9,5.4,8.6,0.0,2170-03-28,1,0.96,223.45,313.21,1
2266,18.2,48.9,5.4,8.6,0.0,2170-03-28,3,0.79,269.49,147.27,3
2267,18.2,48.9,5.4,8.6,0.0,2170-03-28,4,0.58,209.05,107.51,0
2268,18.2,48.9,5.4,8.6,0.0,2170-03-28,2,0.3,182.32,640.75,0
2269,18.2,48.9,5.4,8.6,0.0,2170-03-28,5,0.67,172.62,34.45,0
2270,21.5,33.0,5.5,14.7,0.0,2171-03-28,1,0.84,159.25,720.05,0
2271,21.5,33.0,5.5,14.7,0.0,2171-03-28,3,0.95,158.11,656.83,0
2272,21.5,33.0,5.5,14.7,0.0,2171-03-28,4,0.97,296.39,76.32,1
2273,21.5,33.0,5.5,14.7,0.0,2171-03-28,2,0.6,190.58,978.99,2
2274,21.5,33.0,5.5,14.7,0.0,2171-03-28,5,0.61,122.94,591.86,2
2275,19.7,72.1,4.7,6.6,0.0,2170-04-28,1,0.78,154.36,457.73,0
2276,19.7,72.1,4.7,6.6,0.0,2170-04-28,3,0.56,195.18,518.01,0
2277,19.7,72.1,4.7,6.6,0.0,2170-04-28,4,0.98,276.77,25.95,1
2278,19.7,72.1,4.7,6.6,0.0,2170-04-28,2,0.39,142.05,268.2,2
2279,19.7,72.1,4.7,6.6,0.0,2170-04-28,5,0.58,131.66,771.08,0
2280,25.2,74.3,4.9,7.0,0.0,2171-04-28,1,0.78,216.2,748.7,1
2281,25.2,74.3,4.9,7.0,0.0,2171-04-28,3,0.84,223.32,256.28,3
2282,25.2,74.3,4.9,7.0,0.0,2171-04-28,4,0.65,290.02,231.78,1
2283,25.2,74.3,4.9,7.0,0.0,2171-04-28,2,0.38,172.41,4.64,2
2284,25.2,74.3,4.9,7.0,0.0,2171-04-28,5,0.58,108.5,506.66,2
2285,29.0,35.3,3.9,8.6,0.0,2170-05-28,1,0.53,238.07,364.51,0
2286,29.0,35.3,3.9,8.6,0.0,2170-05-28,3,0.75,271.15,87.2,2
2287,29.0,35.3,3.9,8.6,0.0,2170-05-28,4,0.84,227.35,440.57,0
2288,29.0,35.3,3.9,8.6,0.0,2170-05-28,2,0.65,105.99,920.72,2
2289,29.0,35.3,3.9,8.6,0.0,2170-05-28,5,0.44,186.92,781.67,0
2290,29.2,40.0,5.8,13.0,0.0,2171-05-28,1,0.83,196.0,623.54,0
2291,29.2,40.0,5.8,13.0,0.0,2171-05-28,3,0.57,171.89,0.98,2
2292,29.2,40.0,5.8,13.0,0.0,2171-05-28,4,0.54,278.11,647.43,0
2293,29.2,40.0,5.8,13.0,0.0,2171-05-28,2,0.4,131.61,792.37,0
2294,29.2,40.0,5.8,13.0,0.0,2171-05-28,5,0.49,110.98,747.37,2
2295,32.2,40.5,6.8,14.4,0.0,2170-06-28,1,0.86,274.61,404.79,1
2296,32.2,40.5,6.8,14.4,0.0,2170-06-28,3,0.99,292.97,904.8,3
2297,32.2,40.5,6.8,14.4,0.0,2170-06-28,4,0.62,254.67,239.78,0
2298,32.2,40.5,6.8,14.4,0.0,2170-06-28,2,0.36,182.98,389.01,0
2299,32.2,40.5,6.8,14.4,0.0,2170-06-28,5,0.51,160.8,148.7,2
2300,35.3,43.6,4.7,11.3,0.0,2171-06-28,1,0.66,231.65,344.89,1
2301,35.3,43.6,4.7,11.3,0.0,2171-06-28,3,0.79,283.98,463.78,0
2302,35.3,43.6,4.7,11.3,0.0,2171-06-28,4,0.9,226.74,250.35,1
2303,35.3,43.6,4.7,11.3,0.0,2171-06-28,2,0.49,191.79,510.44,0
2304,35.3,43.6,4.7,11.3,0.0,2171-06-28,5,0.34,129.16,452.65,2
2305,31.0,51.0,3.0,5.6,0.1,2170-07-28,1,0.83,229.53,508.56,0
2306,31.0,51.0,3.0,5.6,0.1,2170-07-28,3,0.87,189.9,799.14,2
2307,31.0,51.0,3.0,5.6,0.1,2170-07-28,4,0.7,191.38,223.25,0
2308,31.0,51.0,3.0,5.6,0.1,2170-07-28,2,0.5,172.48,602.13,2
2309,31.0,51.0,3.0,5.6,0.1,2170-07-28,5,0.46,112.41,768.6,2
2310,35.5,39.9,4.8,11.5,0.0,2171-07-28,1,0.72,176.46,329.32,0
2311,35.5,39.9,4.8,11.5,0.0,2171-07-28,3,0.55,163.11,413.51,0
2312,35.5,39.9,4.8,11.5,0.0,2171-07-28,4,0.97,241.28,197.43,0
2313,35.5,39.9,4.8,11.5,0.0,2171-07-28,2,0.4,150.59,934.73,2
2314,35.5,39.9,4.8,11.5,0.0,2171-07-28,5,0.41,114.29,57.3,2
2315,37.5,29.9,2.6,5.9,0.0,2171-08-28,1,0.7,294.52,143.78,1
2316,37.5,29.9,2.6,5.9,0.0,2171-08-28,3,0.78,151.63,659.22,2
2317,37.5,29.9,2.6,5.9,0.0,2171-08-28,4,0.82,260.38,501.41,0
2318,37.5,29.9,2.6,5.9,0.0,2171-08-28,2,0.62,130.47,149.11,2
2319,37.5,29.9,2.6,5.9,0.0,2171-08-28,5,0.58,145.63,934.1,2
2320,31.3,46.7,2.5,7.0,0.0,2170-09-28,1,0.75,268.09,239.31,0
2321,31.3,46.7,2.5,7.0,0.0,2170-09-28,3,0.78,251.38,105.25,3
2322,31.3,46.7,2.5,7.0,0.0,2170-09-28,4,0.62,174.53,379.89,0
2323,31.3,46.7,2.5,7.0,0.0,2170-09-28,2,0.32,103.9,596.28,2
2324,31.3,46.7,2.5,7.0,0.0,2170-09-28,5,0.42,117.19,288.55,2
2325,28.7,64.6,14.5,24.2,0.0,2171-09-28,1,0.59,199.63,177.5,0
2326,28.7,64.6,14.5,24.2,0.0,2171-09-28,3,0.93,216.36,372.22,3
2327,28.7,64.6,14.5,24.2,0.0,2171-09-28,4,0.67,251.84,515.9,0
2328,28.7,64.6,14.5,24.2,0.0,2171-09-28,2,0.57,102.11,179.94,2
2329,28.7,64.6,14.5,24.2,0.0,2171-09-28,5,0.54,161.38,817.78,0
2330,22.0,62.7,8.8,13.7,0.0,2170-01-29,1,0.89,188.7,505.87,0
2331,22.0,62.7,8.8,13.7,0.0,2170-01-29,3,0.5,201.11,653.67,2
2332,22.0,62.7,8.8,13.7,0.0,2170-01-29,4,0.65,224.07,388.71,1
2333,22.0,62.7,8.8,13.7,0.0,2170-01-29,2,0.57,120.71,207.17,2
2334,22.0,62.7,8.8,13.7,0.0,2170-01-29,5,0.59,159.12,552.23,0
2335,5.4,66.6,4.3,5.3,0.0,2171-01-29,1,0.55,219.37,272.11,0
2336,5.4,66.6,4.3,5.3,0.0,2171-01-29,3,0.89,163.78,709.27,2
2337,5.4,66.6,4.3,5.3,0.0,2171-01-29,4,0.62,274.48,191.04,1
2338,5.4,66.6,4.3,5.3,0.0,2171-01-29,2,0.68,187.82,60.57,2
2339,5.4,66.6,4.3,5.3,0.0,2171-01-29,5,0.67,122.2,885.86,2
2340,24.6,57.6,4.7,12.4,0.0,2170-10-29,1,0.79,178.53,485.59,0
2341,24.6,57.6,4.7,12.4,0.0,2170-10-29,3,0.98,255.03,437.19,2
2342,24.6,57.6,4.7,12.4,0.0,2170-10-29,4,0.55,187.97,91.53,0
2343,24.6,57.6,4.7,12.4,0.0,2170-10-29,2,0.55,157.03,465.82,2
2344,24.6,57.6,4.7,12.4,0.0,2170-10-29,5,0.37,176.55,512.05,2
2345,29.3,63.9,6.6,20.6,0.0,2171-10-29,1,0.92,253.86,195.21,1
2346,29.3,63.9,6.6,20.6,0.0,2171-10-29,3,0.52,221.21,477.61,2
2347,29.3,63.9,6.6,20.6,0.0,2171-10-29,4,0.82,167.11,503.01,0
2348,29.3,63.9,6.6,20.6,0.0,2171-10-29,2,0.54,112.87,501.86,2
2349,29.3,63.9,6.6,20.6,0.0,2171-10-29,5,0.56,172.14,54.81,2
